date,region,indicator_name,indicator_value,frequency,unit,source_name,source_url,note
00:00.0,全国,PMI_出厂价格_trend,-0.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_原材料库存_mean,47.75,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_原材料库存_last,48.1,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_原材料库存_std,0.49,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_原材料库存_min,47.4,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_原材料库存_max,48.1,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_原材料库存_trend,0.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_在手订单_mean,45.55,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_在手订单_last,47.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_在手订单_std,2.9,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_在手订单_min,43.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_在手订单_max,47.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_在手订单_trend,4.1,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_新出口订单_mean,48.8,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_新出口订单_last,51.3,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_新出口订单_std,3.54,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_新出口订单_min,46.3,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_新出口订单_max,51.3,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_新出口订单_trend,5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_新订单_mean,51,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_新订单_last,53,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_新订单_std,2.83,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_新订单_min,49,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_新订单_max,53,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_新订单_trend,4,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_生产_mean,51,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_生产_last,52.2,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_生产_std,1.7,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_生产_min,49.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_生产_max,52.2,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_生产_trend,2.4,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_mean",54.9,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_last",55.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_std",0.99,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_min",54.2,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_max",55.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_trend",1.4,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_进口_mean,48.4,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_进口_last,50.4,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_进口_std,2.83,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_进口_min,46.4,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_进口_max,50.4,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_进口_trend,4,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_采购量_mean,50.35,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_采购量_last,52.7,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_采购量_std,3.32,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_采购量_min,48,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_采购量_max,52.7,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_采购量_trend,4.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PPI_同比_mean,99.9,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PPI_同比_last,96.7,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PPI_同比_std,3.73,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PPI_同比_min,96.7,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PPI_同比_max,104,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PPI_同比_trend,-2.3,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_mean,3.93,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_last,2.8,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_std,1.55,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_min,2.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_max,5.7,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_trend,-0.5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,出口_同比增速_mean,8.23,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,出口_同比增速_last,2.9,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,出口_同比增速_std,5.51,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,出口_同比增速_min,2.9,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,出口_同比增速_max,13.9,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,出口_同比增速_trend,-5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_mean,5.23,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_last,4.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_std,1.83,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_min,3.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_max,7.3,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_trend,-2.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_mean,6.53,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_last,5.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_std,1.23,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_min,5.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_max,7.9,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_trend,-0.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_mean,5,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_last,4.9,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_std,3.35,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_min,1.7,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_max,8.4,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_trend,-3.5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,CPI_同比_mean,101,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,四川省,CPI_同比_last,101.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,四川省,CPI_同比_std,0.56,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,四川省,CPI_同比_min,100.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,四川省,CPI_同比_max,101.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,四川省,CPI_同比_trend,0.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_mean,3.77,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_last,2.4,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_std,2.99,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_min,1.7,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_max,7.2,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_trend,-4.8,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_mean,7.5,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_last,7.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_std,0.6,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_min,6.9,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_max,8.1,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_trend,-0.6,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,社会消费品零售总额_同比增速_mean,7.13,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,四川省,社会消费品零售总额_同比增速_last,4.8,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,四川省,社会消费品零售总额_同比增速_std,2.06,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,四川省,社会消费品零售总额_同比增速_min,4.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,四川省,社会消费品零售总额_同比增速_max,8.7,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,四川省,社会消费品零售总额_同比增速_trend,-3.9,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,CPI_同比_mean,101.67,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,CPI_同比_last,101.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,CPI_同比_std,1.06,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,CPI_同比_min,100.7,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,CPI_同比_max,102.8,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,CPI_同比_trend,0.8,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,M2_同比增速_mean,10.63,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,M2_同比增速_last,7.4,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,M2_同比增速_std,2.82,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,M2_同比增速_min,7.4,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,M2_同比增速_max,12.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,M2_同比增速_trend,-4.5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_PMI_mean,49.8,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_PMI_last,49.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_PMI_std,0.52,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_PMI_min,49.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_PMI_max,50.4,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_PMI_trend,-0.9,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_主要原材料购进价格_mean,54.2,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_主要原材料购进价格_last,51.7,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_主要原材料购进价格_std,2.61,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_主要原材料购进价格_min,51.7,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_主要原材料购进价格_max,56.9,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_主要原材料购进价格_trend,-2.3,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_产成品库存_mean,47.37,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_产成品库存_last,48.3,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_产成品库存_std,0.9,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_产成品库存_min,46.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_产成品库存_max,48.3,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_产成品库存_trend,1,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_从业人员_mean,48.07,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_从业人员_last,48.1,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_从业人员_std,0.06,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_从业人员_min,48,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_从业人员_max,48.1,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_从业人员_trend,0.1,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_供应商配送时间_mean,50,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_供应商配送时间_last,49.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_供应商配送时间_std,0.46,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_供应商配送时间_min,49.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_供应商配送时间_max,50.4,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_供应商配送时间_trend,-0.9,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_出厂价格_mean,49.13,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_出厂价格_last,47.9,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_出厂价格_std,1.25,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_出厂价格_min,47.9,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_出厂价格_max,50.4,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_出厂价格_trend,-1.2,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_原材料库存_mean,47.83,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_原材料库存_last,47.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_原材料库存_std,0.25,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_原材料库存_min,47.6,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_原材料库存_max,48.1,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_原材料库存_trend,-0.5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_在手订单_mean,45.3,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_在手订单_last,45,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_在手订单_std,0.3,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_在手订单_min,45,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_在手订单_max,45.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_在手订单_trend,-0.6,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_新出口订单_mean,49.07,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_新出口订单_last,48.3,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_新出口订单_std,1.33,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_新出口订单_min,48.3,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_新出口订单_max,50.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_新出口订单_trend,-2.3,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_新订单_mean,50.07,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_新订单_last,49.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_新订单_std,0.9,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_新订单_min,49.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_新订单_max,51.1,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_新订单_trend,-1.6,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_生产_mean,51.43,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_生产_last,50.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_生产_std,1.27,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_生产_min,50.6,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_生产_max,52.9,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_生产_trend,-2.3,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_mean",54.63,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_last",54.4,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_std",0.49,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_min",54.3,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_max",55.2,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,"PMI_生产经营
活动预期_trend",-0.8,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_进口_mean,47.27,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_进口_last,46.9,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_进口_std,0.72,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_进口_min,46.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_进口_max,48.1,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_进口_trend,-1.2,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PMI_采购量_mean,49.3,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PMI_采购量_last,48.1,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PMI_采购量_std,1.2,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PMI_采购量_min,48.1,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PMI_采购量_max,50.5,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PMI_采购量_trend,-2.4,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,PPI_同比_mean,100.47,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,PPI_同比_last,102.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,PPI_同比_std,1.94,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,PPI_同比_min,98.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,PPI_同比_max,102.6,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,PPI_同比_trend,2.6,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_mean,4.93,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_last,2.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_std,2.27,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_min,2.5,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_max,7,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,全社会用电量_同比增速_trend,-4.5,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,出口_同比增速_mean,-0.83,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,出口_同比增速_last,-12.3,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,出口_同比增速_std,12.09,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,出口_同比增速_min,-12.3,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,出口_同比增速_max,11.8,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,出口_同比增速_trend,-10.3,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_mean,4.3,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_last,5.5,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_std,1.37,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_min,2.8,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_max,5.5,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,固定资产投资_同比增速_trend,2.7,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_mean,6.13,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_last,3.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_std,2.25,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_min,3.6,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_max,7.9,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,工业增加值_同比增速_trend,-3.3,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_mean,7.33,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_last,8.6,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_std,4.63,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_min,2.2,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_max,11.2,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,全国,社会消费品零售总额_同比增速_trend,6.4,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,CPI_同比_mean,99.9,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,四川省,CPI_同比_last,99.7,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,四川省,CPI_同比_std,0.35,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,四川省,CPI_同比_min,99.7,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,四川省,CPI_同比_max,100.3,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,四川省,CPI_同比_trend,-0.6,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_mean,4.93,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_last,4.4,quarterly,聚合值,聚合计算,-,last aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_std,1.29,quarterly,聚合值,聚合计算,-,std aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_min,4,quarterly,聚合值,聚合计算,-,min aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_max,6.4,quarterly,聚合值,聚合计算,-,max aggregation from monthly data
00:00.0,四川省,固定资产投资_同比增速_trend,-2,quarterly,聚合值,聚合计算,-,trend aggregation from monthly data
00:00.0,四川省,工业增加值_同比增速_mean,7.3,quarterly,聚合值,聚合计算,-,mean aggregation from monthly data
