date,region,indicator_name,indicator_value,frequency,unit,source_name,source_url,note
2024/9/30,全国,社会消费品零售总额_同比增速,3.5,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2024/9/30,全国,M2_同比增速,10.8,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2024/9/30,全国,全社会用电量_同比增速,4.4,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2024/9/30,全国,出口_同比增速,-2.3,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2024/10/31,全国,CPI_同比,100.3,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2024/10/31,全国,PPI_同比,95.4,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2024/10/31,全国,工业增加值_同比增速,4.4,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2024/10/31,全国,固定资产投资_同比增速,2.7,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2024/10/31,全国,社会消费品零售总额_同比增速,10.9,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2024/10/31,全国,M2_同比增速,10.1,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2024/10/31,全国,全社会用电量_同比增速,3.9,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2024/10/31,全国,出口_同比增速,5.7,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2024/11/30,全国,CPI_同比,100.3,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2024/11/30,全国,PPI_同比,97.8,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2024/11/30,全国,工业增加值_同比增速,6.7,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2024/11/30,全国,固定资产投资_同比增速,5.6,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2024/11/30,全国,社会消费品零售总额_同比增速,4.7,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2024/11/30,全国,M2_同比增速,9.1,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2024/11/30,全国,全社会用电量_同比增速,5.2,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2024/11/30,全国,出口_同比增速,-14.4,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2024/12/31,全国,CPI_同比,98.2,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2024/12/31,全国,PPI_同比,102.6,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2024/12/31,全国,工业增加值_同比增速,8.8,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2024/12/31,全国,固定资产投资_同比增速,4.1,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2024/12/31,全国,社会消费品零售总额_同比增速,7.4,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2024/12/31,全国,M2_同比增速,10.5,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2024/12/31,全国,全社会用电量_同比增速,15.2,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2024/12/31,全国,出口_同比增速,13,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/1/31,全国,CPI_同比,100.3,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/1/31,全国,PPI_同比,95.6,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/1/31,全国,工业增加值_同比增速,2.3,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/1/31,全国,固定资产投资_同比增速,4.8,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/1/31,全国,社会消费品零售总额_同比增速,4.1,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/1/31,全国,M2_同比增速,7.9,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/1/31,全国,全社会用电量_同比增速,4.1,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/1/31,全国,出口_同比增速,-4.7,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/2/28,全国,CPI_同比,103,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/2/28,全国,PPI_同比,101.1,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/2/28,全国,工业增加值_同比增速,5.5,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/2/28,全国,固定资产投资_同比增速,6.7,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/2/28,全国,社会消费品零售总额_同比增速,6.2,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/2/28,全国,M2_同比增速,8.7,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/2/28,全国,全社会用电量_同比增速,10.6,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/2/28,全国,出口_同比增速,8.3,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/3/31,全国,CPI_同比,98.9,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/3/31,全国,PPI_同比,97.9,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/3/31,全国,工业增加值_同比增速,3.7,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/3/31,全国,固定资产投资_同比增速,2.4,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/3/31,全国,社会消费品零售总额_同比增速,8.3,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/3/31,全国,M2_同比增速,12.9,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/3/31,全国,全社会用电量_同比增速,1.8,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/3/31,全国,出口_同比增速,8.5,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/4/30,全国,CPI_同比,99.5,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/4/30,全国,PPI_同比,97,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/4/30,全国,工业增加值_同比增速,4.3,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/4/30,全国,固定资产投资_同比增速,3.2,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/4/30,全国,社会消费品零售总额_同比增速,6.1,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/4/30,全国,M2_同比增速,8.8,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/4/30,全国,全社会用电量_同比增速,6.8,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/4/30,全国,出口_同比增速,3.6,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/5/31,全国,CPI_同比,100.1,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/5/31,全国,PPI_同比,95.8,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/5/31,全国,工业增加值_同比增速,4.3,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/5/31,全国,固定资产投资_同比增速,5.6,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/5/31,全国,社会消费品零售总额_同比增速,7.3,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/5/31,全国,M2_同比增速,8.5,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/5/31,全国,全社会用电量_同比增速,6.3,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/5/31,全国,出口_同比增速,10,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/6/30,全国,CPI_同比,98,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/6/30,全国,PPI_同比,100.1,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/6/30,全国,工业增加值_同比增速,4.2,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/6/30,全国,固定资产投资_同比增速,5.4,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/6/30,全国,社会消费品零售总额_同比增速,4.1,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/6/30,全国,M2_同比增速,7.3,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/6/30,全国,全社会用电量_同比增速,1.1,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/6/30,全国,出口_同比增速,4.4,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/7/31,全国,CPI_同比,100.9,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/7/31,全国,PPI_同比,95.8,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/7/31,全国,工业增加值_同比增速,6.8,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/7/31,全国,固定资产投资_同比增速,2,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/7/31,全国,社会消费品零售总额_同比增速,5.8,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/7/31,全国,M2_同比增速,8.2,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/7/31,全国,全社会用电量_同比增速,4,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/7/31,全国,出口_同比增速,4.4,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/8/31,全国,CPI_同比,99.2,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/8/31,全国,PPI_同比,97.3,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/8/31,全国,工业增加值_同比增速,7.5,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/8/31,全国,固定资产投资_同比增速,3.6,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/8/31,全国,社会消费品零售总额_同比增速,8.1,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/8/31,全国,M2_同比增速,8.3,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/8/31,全国,全社会用电量_同比增速,7.6,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/8/31,全国,出口_同比增速,15.5,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/9/30,全国,CPI_同比,96.8,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/9/30,全国,PPI_同比,96.1,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/9/30,全国,工业增加值_同比增速,6.7,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/9/30,全国,固定资产投资_同比增速,4.2,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/9/30,全国,社会消费品零售总额_同比增速,6.9,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/9/30,全国,M2_同比增速,9.1,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/9/30,全国,全社会用电量_同比增速,6.3,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/9/30,全国,出口_同比增速,2.8,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/10/31,全国,CPI_同比,102.3,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/10/31,全国,PPI_同比,99.3,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/10/31,全国,工业增加值_同比增速,6.2,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/10/31,全国,固定资产投资_同比增速,3.9,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/10/31,全国,社会消费品零售总额_同比增速,4.8,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/10/31,全国,M2_同比增速,9.4,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/10/31,全国,全社会用电量_同比增速,7.2,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/10/31,全国,出口_同比增速,0.6,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/11/30,全国,CPI_同比,100.9,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/11/30,全国,PPI_同比,104.7,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/11/30,全国,工业增加值_同比增速,7.2,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/11/30,全国,固定资产投资_同比增速,4,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/11/30,全国,社会消费品零售总额_同比增速,9,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/11/30,全国,M2_同比增速,9.4,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/11/30,全国,全社会用电量_同比增速,-0.1,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/11/30,全国,出口_同比增速,-4.1,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2025/12/31,全国,CPI_同比,97.7,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2025/12/31,全国,PPI_同比,97.4,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2025/12/31,全国,工业增加值_同比增速,5.5,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2025/12/31,全国,固定资产投资_同比增速,7,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2025/12/31,全国,社会消费品零售总额_同比增速,6.8,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2025/12/31,全国,M2_同比增速,9.7,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2025/12/31,全国,全社会用电量_同比增速,8.5,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2025/12/31,全国,出口_同比增速,-13.7,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2026/1/31,全国,CPI_同比,100.9,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2026/1/31,全国,PPI_同比,100.8,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2026/1/31,全国,工业增加值_同比增速,2.5,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2026/1/31,全国,固定资产投资_同比增速,6.2,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2026/1/31,全国,社会消费品零售总额_同比增速,6.8,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2026/1/31,全国,M2_同比增速,9.4,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2026/1/31,全国,全社会用电量_同比增速,7.9,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2026/1/31,全国,出口_同比增速,22.2,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2026/2/28,全国,CPI_同比,100.8,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,居民消费价格指数
2026/2/28,全国,PPI_同比,99.2,monthly,上年同月=100,国家统计局,https://data.stats.gov.cn/,工业生产者出厂价格指数
2026/2/28,全国,工业增加值_同比增速,4.6,monthly,%,国家统计局,https://data.stats.gov.cn/,规模以上工业增加值累计增速
2026/2/28,全国,固定资产投资_同比增速,3.2,monthly,%,国家统计局,https://data.stats.gov.cn/,固定资产投资(不含农户)累计增速
2026/2/28,全国,社会消费品零售总额_同比增速,8.1,monthly,%,国家统计局,https://data.stats.gov.cn/,累计增速
2026/2/28,全国,M2_同比增速,8.7,monthly,%,中国人民银行,http://www.pbc.gov.cn/,广义货币供应量增速
2026/2/28,全国,全社会用电量_同比增速,6.2,monthly,%,国家能源局,https://www.nea.gov.cn/,累计增速
2026/2/28,全国,出口_同比增速,0.2,monthly,%,海关总署,http://www.customs.gov.cn/,人民币计价累计增速
2024/2/1,全国,PMI_PMI,49.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_生产,49.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_新订单,49,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_原材料库存,47.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_从业人员,47.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_供应商配送时间,48.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_新出口订单,46.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_进口,46.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_采购量,48,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_主要原材料购进价格,50.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_出厂价格,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_产成品库存,47.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,PMI_在手订单,43.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/2/1,全国,"PMI_生产经营
活动预期",54.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_PMI,50.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_生产,52.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_新订单,53,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_原材料库存,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_从业人员,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_供应商配送时间,50.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_新出口订单,51.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_进口,50.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_采购量,52.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_主要原材料购进价格,50.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_出厂价格,47.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_产成品库存,48.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,PMI_在手订单,47.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/3/1,全国,"PMI_生产经营
活动预期",55.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_PMI,50.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_生产,52.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_新订单,51.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_原材料库存,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_从业人员,48,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_供应商配送时间,50.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_新出口订单,50.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_进口,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_采购量,50.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_主要原材料购进价格,54,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_出厂价格,49.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_产成品库存,47.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,PMI_在手订单,45.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/4/1,全国,"PMI_生产经营
活动预期",55.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_PMI,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_生产,50.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_新订单,49.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_原材料库存,47.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_从业人员,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_供应商配送时间,50.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_新出口订单,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_进口,46.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_采购量,49.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_主要原材料购进价格,56.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_出厂价格,50.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_产成品库存,46.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,PMI_在手订单,45.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/5/1,全国,"PMI_生产经营
活动预期",54.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_PMI,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_生产,50.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_新订单,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_原材料库存,47.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_从业人员,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_供应商配送时间,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_新出口订单,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_进口,46.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_采购量,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_主要原材料购进价格,51.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_出厂价格,47.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_产成品库存,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/6/1,全国,PMI_在手订单,45,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
